; MoDaHr,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
71603,7.800710049,147.4175401,106.5425265,7.792411324,147.4175401,106.5425265,7.802136385,147.4175401,106.5425265,7.790635046,147.4175401,106.5425265,7.783824571,147.4175401,106.5425265,7.742140507,147.5025303,106.5425265,7.923841122,147.4661293,106.5425265,7.652404025,147.5025303,106.5425265,7.639127155,147.5025303,106.5425265,7.671241981,147.5025303,106.5425265,7.774456842,147.4175401,106.5425265,7.772767943,147.4175401,106.5425265,7.771370769,147.4175401,106.5425265,7.660347676,147.5025303,106.5425265,7.697099004,147.5025303,106.5425265,7.627808402,147.5025303,106.5425265
71604,7.800710049,147.4175401,106.5425265,7.792411324,147.4175401,106.5425265,7.802136385,147.4175401,106.5425265,7.790635046,147.4175401,106.5425265,7.783824571,147.4175401,106.5425265,7.742140507,147.5025303,106.5425265,7.923841122,147.4661293,106.5425265,7.652404025,147.5025303,106.5425265,7.639127155,147.5025303,106.5425265,7.671241981,147.5025303,106.5425265,7.774456842,147.4175401,106.5425265,7.772767943,147.4175401,106.5425265,7.771370769,147.4175401,106.5425265,7.660347676,147.5025303,106.5425265,7.697099004,147.5025303,106.5425265,7.627808402,147.5025303,106.5425265
71605,7.800710049,147.4175401,106.5425265,7.792411324,147.4175401,106.5425265,7.802136385,147.4175401,106.5425265,7.790635046,147.4175401,106.5425265,7.783824571,147.4175401,106.5425265,7.742140507,147.5025303,106.5425265,7.923841122,147.4661293,106.5425265,7.652404025,147.5025303,106.5425265,7.639127155,147.5025303,106.5425265,7.671241981,147.5025303,106.5425265,7.774456842,147.4175401,106.5425265,7.772767943,147.4175401,106.5425265,7.771370769,147.4175401,106.5425265,7.660347676,147.5025303,106.5425265,7.697099004,147.5025303,106.5425265,7.627808402,147.5025303,106.5425265
71606,7.800710049,147.4175401,106.5425265,7.792411324,147.4175401,106.5425265,7.802136385,147.4175401,106.5425265,7.790635046,147.4175401,106.5425265,7.783824571,147.4175401,106.5425265,7.742140507,147.5025303,106.5425265,7.923841122,147.4661293,106.5425265,7.652404025,147.5025303,106.5425265,7.639127155,147.5025303,106.5425265,7.671241981,147.5025303,106.5425265,7.774456842,147.4175401,106.5425265,7.772767943,147.4175401,106.5425265,7.771370769,147.4175401,106.5425265,7.660347676,147.5025303,106.5425265,7.697099004,147.5025303,106.5425265,7.627808402,147.5025303,106.5425265
71607,7.627167686,147.4175401,106.5425265,7.61898371,147.4175401,106.5425265,7.6285743,147.4175401,106.5425265,7.617231994,147.4175401,106.5425265,7.610515691,147.4175401,106.5425265,7.556181563,147.5025303,106.5425265,7.731409083,147.4661293,106.5425265,7.467749598,147.5025303,106.5425265,7.454665736,147.5025303,106.5425265,7.486313703,147.5025303,106.5425265,7.601277493,147.4175401,106.5425265,7.599611947,147.4175401,106.5425265,7.598234093,147.4175401,106.5425265,7.47557777,147.5025303,106.5425265,7.511794837,147.5025303,106.5425265,7.443511525,147.5025303,106.5425265
71608,6.006969005,147.4175401,106.5425265,5.99985634,147.4175401,106.5425265,6.008191488,147.4175401,106.5425265,5.998333929,147.4175401,106.5425265,5.992496813,147.4175401,106.5425265,5.928839646,147.5025303,106.5425265,6.047420585,147.4661293,106.5425265,5.851823602,147.5025303,106.5425265,5.840428772,147.5025303,106.5425265,5.867991217,147.5025303,106.5425265,5.984467927,147.4175401,106.5425265,5.983020406,147.4175401,106.5425265,5.981822918,147.4175401,106.5425265,5.858641215,147.5025303,106.5425265,5.890182922,147.5025303,106.5425265,5.830714489,147.5025303,106.5425265
71609,5.769174992,147.4175401,106.5425265,5.762219562,147.4175401,106.5425265,5.770370451,147.4175401,106.5425265,5.760730805,147.4175401,106.5425265,5.755022726,147.4175401,106.5425265,6.204595337,147.5025303,106.5425265,6.332775129,147.4661293,106.5425265,6.125644847,147.5025303,106.5425265,6.113963807,147.5025303,106.5425265,6.142218551,147.5025303,106.5425265,5.747171329,147.4175401,106.5425265,5.745755808,147.4175401,106.5425265,5.744584792,147.4175401,106.5425265,6.1326337,147.5025303,106.5425265,6.164967655,147.5025303,106.5425265,6.104005526,147.5025303,106.5425265
71610,4.859961601,147.4175401,106.5425265,4.853607362,147.4175401,106.5425265,4.861053731,147.4175401,106.5425265,4.852247286,147.4175401,106.5425265,4.847032584,147.4175401,106.5425265,4.80267943,147.5025303,106.5425265,4.882059555,147.4661293,106.5425265,4.733563482,147.5025303,106.5425265,4.723337502,147.5025303,106.5425265,4.748072667,147.5025303,106.5425265,4.839859821,147.4175401,106.5425265,4.83856665,147.4175401,106.5425265,4.837496851,147.4175401,106.5425265,4.739681763,147.5025303,106.5425265,4.767988007,147.5025303,106.5425265,4.714619684,147.5025303,106.5425265
71611,4.980664984,147.4175401,106.5425265,4.974230933,147.4175401,106.5425265,4.981770831,147.4175401,106.5425265,4.972853774,147.4175401,106.5425265,4.967573573,147.4175401,106.5425265,4.919541731,147.5025303,106.5425265,5.002989747,147.4661293,106.5425265,4.849605986,147.5025303,106.5425265,4.839258714,147.5025303,106.5425265,4.864287267,147.5025303,106.5425265,4.960310717,147.4175401,106.5425265,4.959001304,147.4175401,106.5425265,4.957918067,147.4175401,106.5425265,4.855796836,147.5025303,106.5425265,4.884438827,147.5025303,106.5425265,4.830437491,147.5025303,106.5425265
71612,4.977070127,147.4175401,106.5425265,4.970638453,147.4175401,106.5425265,4.978175565,147.4175401,106.5425265,4.969261803,147.4175401,106.5425265,4.963983553,147.4175401,106.5425265,4.916006383,147.5025303,106.5425265,4.999331337,147.4661293,106.5425265,4.846095439,147.5025303,106.5425265,4.835751836,147.5025303,106.5425265,4.860771514,147.5025303,106.5425265,4.95672338,147.4175401,106.5425265,4.955414451,147.4175401,106.5425265,4.954331614,147.4175401,106.5425265,4.852284094,147.5025303,106.5425265,4.880915928,147.5025303,106.5425265,4.826933742,147.5025303,106.5425265
71613,4.859948999,147.4175401,106.5425265,4.853594768,147.4175401,106.5425265,4.861041127,147.4175401,106.5425265,4.852234694,147.4175401,106.5425265,4.847019999,147.4175401,106.5425265,4.919541731,147.5025303,106.5425265,5.002989747,147.4661293,106.5425265,4.849605986,147.5025303,106.5425265,4.839258714,147.5025303,106.5425265,4.864287267,147.5025303,106.5425265,4.839847245,147.4175401,106.5425265,4.838554076,147.4175401,106.5425265,4.837484278,147.4175401,106.5425265,4.855796836,147.5025303,106.5425265,4.884438827,147.5025303,106.5425265,4.830437491,147.5025303,106.5425265
71614,4.859961601,147.4175401,106.5425265,4.853607362,147.4175401,106.5425265,4.861053731,147.4175401,106.5425265,4.852247286,147.4175401,106.5425265,4.847032584,147.4175401,106.5425265,4.919541731,147.5025303,106.5425265,5.002989747,147.4661293,106.5425265,4.849605986,147.5025303,106.5425265,4.839258714,147.5025303,106.5425265,4.864287267,147.5025303,106.5425265,4.839859821,147.4175401,106.5425265,4.83856665,147.4175401,106.5425265,4.837496851,147.4175401,106.5425265,4.855796836,147.5025303,106.5425265,4.884438827,147.5025303,106.5425265,4.830437491,147.5025303,106.5425265
71615,4.980664984,147.4175401,106.5425265,4.974230933,147.4175401,106.5425265,4.981770831,147.4175401,106.5425265,4.972853774,147.4175401,106.5425265,4.967573573,147.4175401,106.5425265,4.80267943,147.5025303,106.5425265,4.882059555,147.4661293,106.5425265,4.733563482,147.5025303,106.5425265,4.723337502,147.5025303,106.5425265,4.748072667,147.5025303,106.5425265,4.960310717,147.4175401,106.5425265,4.959001304,147.4175401,106.5425265,4.957918067,147.4175401,106.5425265,4.739681763,147.5025303,106.5425265,4.767988007,147.5025303,106.5425265,4.714619684,147.5025303,106.5425265
71616,5.601927653,147.4175401,106.5425265,5.59508281,147.4175401,106.5425265,5.603104104,147.4175401,106.5425265,5.593617724,147.4175401,106.5425265,5.5880004,147.4175401,106.5425265,5.521658411,147.5025303,106.5425265,5.626065668,147.4661293,106.5425265,5.447498773,147.5025303,106.5425265,5.436526559,147.5025303,106.5425265,5.463066756,147.5025303,106.5425265,5.580273836,147.4175401,106.5425265,5.578880821,147.4175401,106.5425265,5.577728423,147.4175401,106.5425265,5.454063531,147.5025303,106.5425265,5.484435405,147.5025303,106.5425265,5.427172564,147.5025303,106.5425265
71617,5.594725516,147.4175401,106.5425265,5.587885436,147.4175401,106.5425265,5.595901149,147.4175401,106.5425265,5.586421369,147.4175401,106.5425265,5.580807954,147.4175401,106.5425265,5.514401551,147.5025303,106.5425265,5.618556203,147.4661293,106.5425265,5.440292821,147.5025303,106.5425265,5.42932814,147.5025303,106.5425265,5.455850117,147.5025303,106.5425265,5.573086765,147.4175401,106.5425265,5.571694719,147.4175401,106.5425265,5.570543123,147.4175401,106.5425265,5.446853073,147.5025303,106.5425265,5.477204098,147.5025303,106.5425265,5.419980565,147.5025303,106.5425265
71618,6.119983033,147.4175401,106.5425265,6.112795641,147.4175401,106.5425265,6.12121836,147.4175401,106.5425265,8.392658401,147.4175401,106.5425265,6.105358793,147.4175401,106.5425265,6.041121133,147.5025303,106.5425265,6.163610508,147.4661293,106.5425265,5.963317427,147.5025303,106.5425265,5.951806059,147.5025303,106.5425265,5.979650392,147.5025303,106.5425265,6.097245553,147.4175401,106.5425265,6.095782825,147.4175401,106.5425265,14.26317873,147.4175401,106.5425265,5.970204765,147.5025303,106.5425265,6.002069057,147.5025303,106.5425265,20.2230892,147.5025303,106.5425265
71619,6.975671506,147.4175401,106.5425265,6.967918314,147.4175401,106.5425265,6.97700408,147.4175401,106.5425265,15.15543653,147.4175401,106.5425265,15.12040338,147.4175401,106.5425265,6.905209932,147.5025303,106.5425265,7.057777606,147.4661293,106.5425265,6.82134458,147.5025303,106.5425265,10.06337543,147.5025303,106.5425265,10.18567557,147.5025303,106.5425265,14.96759436,147.4175401,106.5425265,14.66875936,147.4175401,106.5425265,15.65823068,147.4175401,106.5425265,21.28637442,147.5025303,106.5425265,6.863115329,147.5025303,106.5425265,22.60995825,147.5025303,106.5425265
71620,7.719386269,147.4175401,106.5425265,7.711141316,147.4175401,106.5425265,7.720803363,147.4175401,106.5425265,10.00272452,147.4175401,106.5425265,15.95424925,147.4175401,106.5425265,7.65375831,147.5025303,106.5425265,9.994964696,147.4661293,106.5425265,7.564641837,147.5025303,106.5425265,7.551456699,147.5025303,106.5425265,10.87416613,147.5025303,106.5425265,15.67171922,147.4175401,106.5425265,15.42572268,147.4175401,106.5425265,16.38807713,147.4175401,106.5425265,22.51565893,147.5025303,106.5425265,7.609028008,147.5025303,106.5425265,23.48765612,147.5025303,106.5425265
71621,7.719386269,147.4175401,106.5425265,7.711141316,147.4175401,106.5425265,7.720803363,147.4175401,106.5425265,7.709376548,147.4175401,106.5425265,9.933501573,147.4175401,106.5425265,7.65375831,147.5025303,106.5425265,7.832382405,147.4661293,106.5425265,7.564641837,147.5025303,106.5425265,7.551456699,147.5025303,106.5425265,10.75279309,147.5025303,106.5425265,12.47293874,147.4175401,106.5425265,9.645361355,147.4175401,106.5425265,16.07573581,147.4175401,106.5425265,22.25827472,147.5025303,106.5425265,7.609028008,147.5025303,106.5425265,22.99446588,147.5025303,106.5425265
71622,7.719386269,147.4175401,106.5425265,7.711141316,147.4175401,106.5425265,7.720803363,147.4175401,106.5425265,7.709376548,147.4175401,106.5425265,12.72216771,147.4175401,106.5425265,7.65375831,147.5025303,106.5425265,7.832382405,147.4661293,106.5425265,7.564641837,147.5025303,106.5425265,7.551456699,147.5025303,106.5425265,7.583349637,147.5025303,106.5425265,7.693303174,147.4175401,106.5425265,7.691625218,147.4175401,106.5425265,15.77386982,147.4175401,106.5425265,21.74781133,147.5025303,106.5425265,7.609028008,147.5025303,106.5425265,22.75498905,147.5025303,106.5425265
71623,7.719386269,147.4175401,106.5425265,7.711141316,147.4175401,106.5425265,7.720803363,147.4175401,106.5425265,7.709376548,147.4175401,106.5425265,7.702610203,147.4175401,106.5425265,7.65375831,147.5025303,106.5425265,7.832382405,147.4661293,106.5425265,7.564641837,147.5025303,106.5425265,7.551456699,147.5025303,106.5425265,7.583349637,147.5025303,106.5425265,7.693303174,147.4175401,106.5425265,7.691625218,147.4175401,106.5425265,7.690237098,147.4175401,106.5425265,7.572530603,147.5025303,106.5425265,7.609028008,147.5025303,106.5425265,21.73298918,147.5025303,106.5425265
71624,7.719386269,147.4175401,106.5425265,7.711141316,147.4175401,106.5425265,7.720803363,147.4175401,106.5425265,7.709376548,147.4175401,106.5425265,7.702610203,147.4175401,106.5425265,7.65375831,147.5025303,106.5425265,7.832382405,147.4661293,106.5425265,7.564641837,147.5025303,106.5425265,7.551456699,147.5025303,106.5425265,7.583349637,147.5025303,106.5425265,7.693303174,147.4175401,106.5425265,7.691625218,147.4175401,106.5425265,7.690237098,147.4175401,106.5425265,7.572530603,147.5025303,106.5425265,7.609028008,147.5025303,106.5425265,7.540216149,147.5025303,106.5425265
71701,7.816457876,147.4175401,106.5425265,7.808148738,147.4175401,106.5425265,7.817886002,147.4175401,106.5425265,7.806370231,147.4175401,106.5425265,7.799551211,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.790171728,147.4175401,106.5425265,7.788480709,147.4175401,106.5425265,7.787081783,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71702,7.816457876,147.4175401,106.5425265,7.808148738,147.4175401,106.5425265,7.817886002,147.4175401,106.5425265,7.806370231,147.4175401,106.5425265,7.799551211,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.790171728,147.4175401,106.5425265,7.788480709,147.4175401,106.5425265,7.787081783,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71703,7.816457876,147.4175401,106.5425265,7.808148738,147.4175401,106.5425265,7.817886002,147.4175401,106.5425265,7.806370231,147.4175401,106.5425265,7.799551211,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.790171728,147.4175401,106.5425265,7.788480709,147.4175401,106.5425265,7.787081783,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71704,7.816457876,147.4175401,106.5425265,7.808148738,147.4175401,106.5425265,7.817886002,147.4175401,106.5425265,7.806370231,147.4175401,106.5425265,7.799551211,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.790171728,147.4175401,106.5425265,7.788480709,147.4175401,106.5425265,7.787081783,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71705,7.816457876,147.4175401,106.5425265,7.808148738,147.4175401,106.5425265,7.817886002,147.4175401,106.5425265,7.806370231,147.4175401,106.5425265,7.799551211,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.790171728,147.4175401,106.5425265,7.788480709,147.4175401,106.5425265,7.787081783,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71706,7.826829002,147.4175401,106.5425265,7.818513006,147.4175401,106.5425265,7.828258307,147.4175401,106.5425265,7.816733032,147.4175401,106.5425265,7.809908384,147.4175401,106.5425265,7.751122486,147.5025303,106.5425265,7.933135757,147.4661293,106.5425265,7.661322995,147.5025303,106.5425265,7.648036803,147.5025303,106.5425265,7.680174179,147.5025303,106.5425265,7.800521159,147.4175401,106.5425265,7.798828746,147.4175401,106.5425265,7.797428664,147.4175401,106.5425265,7.669272224,147.5025303,106.5425265,7.706049356,147.5025303,106.5425265,7.636710102,147.5025303,106.5425265
71707,7.742400972,147.4175401,106.5425265,7.734140802,147.4175401,106.5425265,7.743820681,147.4175401,106.5425265,7.732372776,147.4175401,106.5425265,7.725593943,147.4175401,106.5425265,7.669121534,147.5025303,106.5425265,7.848280412,147.4661293,106.5425265,7.579897287,147.5025303,106.5425265,7.566696204,147.5025303,106.5425265,7.598627712,147.5025303,106.5425265,7.716269735,147.4175401,106.5425265,7.714588682,147.4175401,106.5425265,7.713198,147.4175401,106.5425265,7.587795593,147.5025303,106.5425265,7.624337137,147.5025303,106.5425265,7.55544206,147.5025303,106.5425265
71708,5.872475562,147.4175401,106.5425265,5.865451827,147.4175401,106.5425265,5.873682761,147.4175401,106.5425265,5.863948451,147.4175401,106.5425265,5.858184316,147.4175401,106.5425265,5.793797631,147.5025303,106.5425265,5.907677856,147.4661293,106.5425265,5.717728917,147.5025303,106.5425265,5.706474248,147.5025303,106.5425265,5.733697663,147.5025303,106.5425265,5.850255816,147.4175401,106.5425265,5.848826394,147.4175401,106.5425265,5.847643878,147.4175401,106.5425265,5.72446267,147.5025303,106.5425265,5.755616401,147.5025303,106.5425265,5.696879454,147.5025303,106.5425265
71709,5.67955963,147.4175401,106.5425265,5.672663456,147.4175401,106.5425265,5.680744905,147.4175401,106.5425265,5.671187383,147.4175401,106.5425265,5.665527932,147.4175401,106.5425265,5.543480746,147.5025303,106.5425265,5.648647623,147.4661293,106.5425265,5.469168023,147.5025303,106.5425265,5.45817316,147.5025303,106.5425265,5.484768142,147.5025303,106.5425265,5.657743424,147.4175401,106.5425265,5.656339962,147.4175401,106.5425265,5.655178922,147.4175401,106.5425265,5.475746332,147.5025303,106.5425265,5.506180902,147.5025303,106.5425265,5.448799855,147.5025303,106.5425265
71710,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71711,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71712,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71713,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71714,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71715,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71716,4.935508163,147.4175401,106.5425265,4.929103971,147.4175401,106.5425265,4.936608878,147.4175401,106.5425265,4.927733203,147.4175401,106.5425265,4.922477506,147.4175401,106.5425265,4.87932687,147.5025303,106.5425265,4.961375037,147.4661293,106.5425265,4.809673235,147.5025303,106.5425265,4.799367703,147.5025303,106.5425265,4.824295294,147.5025303,106.5425265,4.915248355,147.4175401,106.5425265,4.913945018,147.4175401,106.5425265,4.912866808,147.4175401,106.5425265,4.815839113,147.5025303,106.5425265,4.844365566,147.5025303,106.5425265,4.790582064,147.5025303,106.5425265
71717,4.998974382,147.4175401,106.5425265,4.992528225,147.4175401,106.5425265,5.00008231,147.4175401,106.5425265,4.991148475,147.4175401,106.5425265,4.985858339,147.4175401,106.5425265,4.919828741,147.5025303,106.5425265,5.003286748,147.4661293,106.5425265,4.849890983,147.5025303,106.5425265,4.839543412,147.5025303,106.5425265,4.864572686,147.5025303,106.5425265,4.978581817,147.4175401,106.5425265,4.977269939,147.4175401,106.5425265,4.976184664,147.4175401,106.5425265,4.856082011,147.5025303,106.5425265,4.884724826,147.5025303,106.5425265,4.830721936,147.5025303,106.5425265
71718,6.037501445,147.4175401,106.5425265,6.030368591,147.4175401,106.5425265,6.038727398,147.4175401,106.5425265,8.373815822,147.4175401,106.5425265,6.022988175,147.4175401,106.5425265,5.958442617,147.5025303,106.5425265,6.078054013,147.4661293,106.5425265,5.881218906,147.5025303,106.5425265,5.869793351,147.5025303,106.5425265,5.897430115,147.5025303,106.5425265,6.014936499,147.4175401,106.5425265,6.01348487,147.4175401,106.5425265,8.118111154,147.4175401,106.5425265,5.888054902,147.5025303,106.5425265,5.919681659,147.5025303,106.5425265,5.860052874,147.5025303,106.5425265
71719,7.028822284,147.4175401,106.5425265,7.021033948,147.4175401,106.5425265,7.030160898,147.4175401,106.5425265,12.46314225,147.4175401,106.5425265,7.012975298,147.4175401,106.5425265,6.908382796,147.5025303,106.5425265,7.061060915,147.4661293,106.5425265,6.824495186,147.5025303,106.5425265,6.81208368,147.5025303,106.5425265,6.842105316,147.5025303,106.5425265,11.88676252,147.4175401,106.5425265,7.002598676,147.4175401,106.5425265,15.29256724,147.4175401,106.5425265,6.831921083,147.5025303,106.5425265,10.35590956,147.5025303,106.5425265,15.11758622,147.5025303,106.5425265
71720,7.149470683,147.4175401,106.5425265,7.141602572,147.4175401,106.5425265,7.150823008,147.4175401,106.5425265,9.46304723,147.4175401,106.5425265,7.133461378,147.4175401,106.5425265,7.08596117,147.5025303,106.5425265,7.244820662,147.4661293,106.5425265,7.000827834,147.5025303,106.5425265,6.988232018,147.5025303,106.5425265,7.018699474,147.5025303,106.5425265,9.115721016,147.4175401,106.5425265,7.122978468,147.4175401,106.5425265,15.42261126,147.4175401,106.5425265,15.52638077,147.5025303,106.5425265,10.51486379,147.5025303,106.5425265,20.88121277,147.5025303,106.5425265
71721,7.210853535,147.4175401,106.5425265,7.202944836,147.4175401,106.5425265,7.212212836,147.4175401,106.5425265,7.20125204,147.4175401,106.5425265,7.194761646,147.4175401,106.5425265,7.042270387,147.5025303,106.5425265,7.199609035,147.4661293,106.5425265,6.957443546,147.5025303,106.5425265,6.944893077,147.5025303,106.5425265,6.975250844,147.5025303,106.5425265,7.185834184,147.4175401,106.5425265,7.18422466,147.4175401,106.5425265,15.20577597,147.4175401,106.5425265,15.3502633,147.5025303,106.5425265,10.36658208,147.5025303,106.5425265,15.34637732,147.5025303,106.5425265
71722,7.149470683,147.4175401,106.5425265,7.141602572,147.4175401,106.5425265,7.150823008,147.4175401,106.5425265,7.139918463,147.4175401,106.5425265,7.133461378,147.4175401,106.5425265,7.08596117,147.5025303,106.5425265,7.244820662,147.4661293,106.5425265,7.000827834,147.5025303,106.5425265,6.988232018,147.5025303,106.5425265,7.018699474,147.5025303,106.5425265,7.124579732,147.4175401,106.5425265,7.122978468,147.4175401,106.5425265,9.19034433,147.4175401,106.5425265,15.36803345,147.5025303,106.5425265,7.043230127,147.5025303,106.5425265,10.27659405,147.5025303,106.5425265
71723,7.159841809,147.4175401,106.5425265,7.15196684,147.4175401,106.5425265,7.161195313,147.4175401,106.5425265,7.150281263,147.4175401,106.5425265,7.143818551,147.4175401,106.5425265,7.08596117,147.5025303,106.5425265,7.244820662,147.4661293,106.5425265,7.000827834,147.5025303,106.5425265,6.988232018,147.5025303,106.5425265,7.018699474,147.5025303,106.5425265,7.134929164,147.4175401,106.5425265,7.133326504,147.4175401,106.5425265,7.132000674,147.4175401,106.5425265,7.008364005,147.5025303,106.5425265,7.043230127,147.5025303,106.5425265,6.977493874,147.5025303,106.5425265
71724,7.149470683,147.4175401,106.5425265,7.141602572,147.4175401,106.5425265,7.150823008,147.4175401,106.5425265,7.139918463,147.4175401,106.5425265,7.133461378,147.4175401,106.5425265,7.08596117,147.5025303,106.5425265,7.244820662,147.4661293,106.5425265,7.000827834,147.5025303,106.5425265,6.988232018,147.5025303,106.5425265,7.018699474,147.5025303,106.5425265,7.124579732,147.4175401,106.5425265,7.122978468,147.4175401,106.5425265,7.121653793,147.4175401,106.5425265,7.008364005,147.5025303,106.5425265,7.043230127,147.5025303,106.5425265,6.977493874,147.5025303,106.5425265
