; MoDaHr,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
60823,6.213854733,119.1742678,94.00688727,6.206532599,119.1742678,94.00688727,6.215113219,119.1742678,94.00688727,6.204965353,119.1742678,94.00688727,6.198956333,119.1742678,94.00688727,6.129510636,119.2580777,94.00688727,6.243044375,119.2205278,94.00688727,6.050262992,119.2580777,94.00688727,6.038537988,119.2580777,94.00688727,6.066899076,119.2580777,94.00688727,10.93168381,119.1742678,94.00688727,6.189200845,119.1742678,94.00688727,6.18796809,119.1742678,94.00688727,6.057278151,119.2580777,94.00688727,6.089733803,119.2580777,94.00688727,6.028542226,119.2580777,94.00688727
60824,6.213854733,119.1742678,94.00688727,6.206532599,119.1742678,94.00688727,6.215113219,119.1742678,94.00688727,6.204965353,119.1742678,94.00688727,6.198956333,119.1742678,94.00688727,6.129510636,119.2580777,94.00688727,6.243044375,119.2205278,94.00688727,6.050262992,119.2580777,94.00688727,6.038537988,119.2580777,94.00688727,6.066899076,119.2580777,94.00688727,6.190690995,119.1742678,94.00688727,6.189200845,119.1742678,94.00688727,6.18796809,119.1742678,94.00688727,6.057278151,119.2580777,94.00688727,6.089733803,119.2580777,94.00688727,6.028542226,119.2580777,94.00688727
60901,6.196116227,119.1742678,94.00688727,6.188805624,119.1742678,94.00688727,6.197372731,119.1742678,94.00688727,6.187240846,119.1742678,94.00688727,6.181241289,119.1742678,94.00688727,6.112039823,119.2580777,94.00688727,6.225138063,119.2205278,94.00688727,6.032912347,119.2580777,94.00688727,6.021205122,119.2580777,94.00688727,6.049523205,119.2580777,94.00688727,6.172988967,119.1742678,94.00688727,6.171501164,119.1742678,94.00688727,6.170270351,119.1742678,94.00688727,6.039916868,119.2580777,94.00688727,6.072323306,119.2580777,94.00688727,6.011224516,119.2580777,94.00688727
60902,6.228384666,119.1742678,94.00688727,6.221053086,119.1742678,94.00688727,6.229644775,119.1742678,94.00688727,6.219483818,119.1742678,94.00688727,6.213467047,119.1742678,94.00688727,6.143459406,119.2580777,94.00688727,6.25734085,119.2205278,94.00688727,6.06411582,119.2580777,94.00688727,6.05237662,119.2580777,94.00688727,6.080772044,119.2580777,94.00688727,6.205191047,119.1742678,94.00688727,6.203698974,119.1742678,94.00688727,6.20246463,119.1742678,94.00688727,6.071139471,119.2580777,94.00688727,6.103634417,119.2580777,94.00688727,6.042368757,119.2580777,94.00688727
60903,5.929255998,119.1742678,94.00688727,5.92211887,119.1742678,94.00688727,5.930482686,119.1742678,94.00688727,5.920591222,119.1742678,94.00688727,5.91473403,119.1742678,94.00688727,5.85219964,119.2580777,94.00688727,5.958820771,119.2205278,94.00688727,5.77485939,119.2580777,94.00688727,5.763416592,119.2580777,94.00688727,5.791095064,119.2580777,94.00688727,5.906677528,119.1742678,94.00688727,5.905225029,119.1742678,94.00688727,5.904023422,119.1742678,94.00688727,5.781705702,119.2580777,94.00688727,5.813380187,119.2580777,94.00688727,5.753661415,119.2580777,94.00688727
60904,6.228384666,119.1742678,94.00688727,6.221053086,119.1742678,94.00688727,6.229644775,119.1742678,94.00688727,6.219483818,119.1742678,94.00688727,6.213467047,119.1742678,94.00688727,6.143459406,119.2580777,94.00688727,6.25734085,119.2205278,94.00688727,6.06411582,119.2580777,94.00688727,6.05237662,119.2580777,94.00688727,6.080772044,119.2580777,94.00688727,6.205191047,119.1742678,94.00688727,6.203698974,119.1742678,94.00688727,6.20246463,119.1742678,94.00688727,6.071139471,119.2580777,94.00688727,6.103634417,119.2580777,94.00688727,6.042368757,119.2580777,94.00688727
60905,6.196116227,119.1742678,94.00688727,6.188805624,119.1742678,94.00688727,6.197372731,119.1742678,94.00688727,6.187240846,119.1742678,94.00688727,6.181241289,119.1742678,94.00688727,6.112039823,119.2580777,94.00688727,6.225138063,119.2205278,94.00688727,6.032912347,119.2580777,94.00688727,6.021205122,119.2580777,94.00688727,6.049523205,119.2580777,94.00688727,6.172988967,119.1742678,94.00688727,6.171501164,119.1742678,94.00688727,6.170270351,119.1742678,94.00688727,6.039916868,119.2580777,94.00688727,6.072323306,119.2580777,94.00688727,6.011224516,119.2580777,94.00688727
60906,5.929255998,119.1742678,94.00688727,5.92211887,119.1742678,94.00688727,5.930482686,119.1742678,94.00688727,5.920591222,119.1742678,94.00688727,5.91473403,119.1742678,94.00688727,5.85219964,119.2580777,94.00688727,5.958820771,119.2205278,94.00688727,5.77485939,119.2580777,94.00688727,5.763416592,119.2580777,94.00688727,5.791095064,119.2580777,94.00688727,5.906677528,119.1742678,94.00688727,5.905225029,119.1742678,94.00688727,5.904023422,119.1742678,94.00688727,5.781705702,119.2580777,94.00688727,5.813380187,119.2580777,94.00688727,5.753661415,119.2580777,94.00688727
60907,5.675538364,119.1742678,94.00688727,5.668566166,119.1742678,94.00688727,5.676736704,119.1742678,94.00688727,5.667073821,119.1742678,94.00688727,5.661351981,119.1742678,94.00688727,5.58930966,119.2580777,94.00688727,5.689377659,119.2205278,94.00688727,5.513777613,119.2580777,94.00688727,5.502602346,119.2580777,94.00688727,5.529633699,119.2580777,94.00688727,5.653481657,119.1742678,94.00688727,5.652062723,119.1742678,94.00688727,5.650888884,119.1742678,94.00688727,5.520463859,119.2580777,94.00688727,5.5513978,119.2580777,94.00688727,5.493075244,119.2580777,94.00688727
60908,4.120745893,119.1742678,94.00688727,4.114784399,119.1742678,94.00688727,4.12177052,119.1742678,94.00688727,4.113508387,119.1742678,94.00688727,4.108615997,119.1742678,94.00688727,4.060596822,119.2580777,94.00688727,4.122558171,119.2205278,94.00688727,3.995579528,119.2580777,94.00688727,3.985959961,119.2580777,94.00688727,4.009228302,119.2580777,94.00688727,4.101886571,119.1742678,94.00688727,4.100673329,119.1742678,94.00688727,4.099669652,119.1742678,94.00688727,4.001334988,119.2580777,94.00688727,4.02796264,119.2580777,94.00688727,3.977759118,119.2580777,94.00688727
60909,4.119756743,119.1742678,94.00688727,4.113795892,119.1742678,94.00688727,4.120781259,119.1742678,94.00688727,4.112520018,119.1742678,94.00688727,4.107628155,119.1742678,94.00688727,4.059620961,119.2580777,94.00688727,4.121557985,119.2205278,94.00688727,3.994610379,119.2580777,94.00688727,3.984991805,119.2580777,94.00688727,4.008257744,119.2580777,94.00688727,4.100899455,119.1742678,94.00688727,4.099686343,119.1742678,94.00688727,4.098682775,119.1742678,94.00688727,4.000365244,119.2580777,94.00688727,4.026990148,119.2580777,94.00688727,3.976791809,119.2580777,94.00688727
60910,4.080591582,119.1742678,94.00688727,4.074656191,119.1742678,94.00688727,4.081611722,119.1742678,94.00688727,4.073385766,119.1742678,94.00688727,4.068514797,119.1742678,94.00688727,4.021486082,119.2580777,94.00688727,4.082472507,119.2205278,94.00688727,3.956737799,119.2580777,94.00688727,3.947158032,119.2580777,94.00688727,3.9703301,119.2580777,94.00688727,4.061814836,119.1742678,94.00688727,4.060606906,119.1742678,94.00688727,4.059607624,119.1742678,94.00688727,3.962469445,119.2580777,94.00688727,3.988986925,119.2580777,94.00688727,3.938991121,119.2580777,94.00688727
60911,4.127566938,119.1742678,94.00688727,4.12160101,119.1742678,94.00688727,4.128592327,119.1742678,94.00688727,4.120324049,119.1742678,94.00688727,4.11542802,119.1742678,94.00688727,4.0672257,119.2580777,94.00688727,4.12935229,119.2205278,94.00688727,4.002162812,119.2580777,94.00688727,3.992536499,119.2580777,94.00688727,4.015821157,119.2580777,94.00688727,4.108693588,119.1742678,94.00688727,4.107479444,119.1742678,94.00688727,4.10647502,119.1742678,94.00688727,4.007922308,119.2580777,94.00688727,4.034568633,119.2580777,94.00688727,3.984329905,119.2580777,94.00688727
60912,4.08057173,119.1742678,94.00688727,4.074636351,119.1742678,94.00688727,4.081591868,119.1742678,94.00688727,4.073365929,119.1742678,94.00688727,4.068494971,119.1742678,94.00688727,4.021466496,119.2580777,94.00688727,4.082452433,119.2205278,94.00688727,3.956718348,119.2580777,94.00688727,3.947138601,119.2580777,94.00688727,3.970310621,119.2580777,94.00688727,4.061795024,119.1742678,94.00688727,4.060587097,119.1742678,94.00688727,4.059587817,119.1742678,94.00688727,3.962449982,119.2580777,94.00688727,3.988967407,119.2580777,94.00688727,3.938971707,119.2580777,94.00688727
60913,4.080591582,119.1742678,94.00688727,4.074656191,119.1742678,94.00688727,4.081611722,119.1742678,94.00688727,4.073385766,119.1742678,94.00688727,4.068514797,119.1742678,94.00688727,4.021486082,119.2580777,94.00688727,4.082472507,119.2205278,94.00688727,3.956737799,119.2580777,94.00688727,3.947158032,119.2580777,94.00688727,3.9703301,119.2580777,94.00688727,4.061814836,119.1742678,94.00688727,4.060606906,119.1742678,94.00688727,4.059607624,119.1742678,94.00688727,3.962469445,119.2580777,94.00688727,3.988986925,119.2580777,94.00688727,3.938991121,119.2580777,94.00688727
60914,4.080591582,119.1742678,94.00688727,4.074656191,119.1742678,94.00688727,4.081611722,119.1742678,94.00688727,4.073385766,119.1742678,94.00688727,4.068514797,119.1742678,94.00688727,4.021486082,119.2580777,94.00688727,4.082472507,119.2205278,94.00688727,3.956737799,119.2580777,94.00688727,3.947158032,119.2580777,94.00688727,3.9703301,119.2580777,94.00688727,4.061814836,119.1742678,94.00688727,4.060606906,119.1742678,94.00688727,4.059607624,119.1742678,94.00688727,3.962469445,119.2580777,94.00688727,3.988986925,119.2580777,94.00688727,3.938991121,119.2580777,94.00688727
60915,4.119756743,119.1742678,94.00688727,4.113795892,119.1742678,94.00688727,4.120781259,119.1742678,94.00688727,4.112520018,119.1742678,94.00688727,4.107628155,119.1742678,94.00688727,4.059620961,119.2580777,94.00688727,4.121557985,119.2205278,94.00688727,3.994610379,119.2580777,94.00688727,3.984991805,119.2580777,94.00688727,4.008257744,119.2580777,94.00688727,4.100899455,119.1742678,94.00688727,4.099686343,119.1742678,94.00688727,4.098682775,119.1742678,94.00688727,4.000365244,119.2580777,94.00688727,4.026990148,119.2580777,94.00688727,3.976791809,119.2580777,94.00688727
60916,4.124111149,119.1742678,94.00688727,4.118147468,119.1742678,94.00688727,4.125136152,119.1742678,94.00688727,4.116870988,119.1742678,94.00688727,4.111976802,119.1742678,94.00688727,4.06386082,119.2580777,94.00688727,4.125903532,119.2205278,94.00688727,3.998821076,119.2580777,94.00688727,3.989198187,119.2580777,94.00688727,4.012474563,119.2580777,94.00688727,4.105244907,119.1742678,94.00688727,4.104031219,119.1742678,94.00688727,4.103027174,119.1742678,94.00688727,4.004578523,119.2580777,94.00688727,4.03121537,119.2580777,94.00688727,3.980994513,119.2580777,94.00688727
60917,4.119756743,119.1742678,94.00688727,4.113795892,119.1742678,94.00688727,4.120781259,119.1742678,94.00688727,4.112520018,119.1742678,94.00688727,4.107628155,119.1742678,94.00688727,4.059620961,119.2580777,94.00688727,4.121557985,119.2205278,94.00688727,3.994610379,119.2580777,94.00688727,3.984991805,119.2580777,94.00688727,4.008257744,119.2580777,94.00688727,4.100899455,119.1742678,94.00688727,4.099686343,119.1742678,94.00688727,4.098682775,119.1742678,94.00688727,4.000365244,119.2580777,94.00688727,4.026990148,119.2580777,94.00688727,3.976791809,119.2580777,94.00688727
60918,4.870072861,119.1742678,94.00688727,4.863624262,119.1742678,94.00688727,4.871181209,119.1742678,94.00688727,4.862243989,119.1742678,94.00688727,4.856951849,119.1742678,94.00688727,4.793674165,119.2580777,94.00688727,4.873909137,119.2205278,94.00688727,4.723614638,119.2580777,94.00688727,4.713249051,119.2580777,94.00688727,4.738321904,119.2580777,94.00688727,4.84967257,119.1742678,94.00688727,4.848360196,119.1742678,94.00688727,4.84727451,119.1742678,94.00688727,4.729816446,119.2580777,94.00688727,12.15873421,119.2580777,94.00688727,4.704412216,119.2580777,94.00688727
60919,6.339668612,119.1742678,94.00688727,6.332264692,119.1742678,94.00688727,6.340941154,119.1742678,94.00688727,6.33067994,119.1742678,94.00688727,6.3246038,119.1742678,94.00688727,6.265693791,119.2580777,94.00688727,6.382622206,119.2205278,94.00688727,6.185509456,119.2580777,94.00688727,6.173645864,119.2580777,94.00688727,6.202342175,119.2580777,94.00688727,6.316246141,119.1742678,94.00688727,6.314739346,119.1742678,94.00688727,6.313492822,119.1742678,94.00688727,6.192607532,119.2580777,94.00688727,6.225446804,119.2580777,94.00688727,6.163531954,119.2580777,94.00688727
60920,6.339668612,119.1742678,94.00688727,6.332264692,119.1742678,94.00688727,6.340941154,119.1742678,94.00688727,6.33067994,119.1742678,94.00688727,6.3246038,119.1742678,94.00688727,6.265693791,119.2580777,94.00688727,6.382622206,119.2205278,94.00688727,6.185509456,119.2580777,94.00688727,6.173645864,119.2580777,94.00688727,6.202342175,119.2580777,94.00688727,6.316246141,119.1742678,94.00688727,6.314739346,119.1742678,94.00688727,6.313492822,119.1742678,94.00688727,6.192607532,119.2580777,94.00688727,6.225446804,119.2580777,94.00688727,6.163531954,119.2580777,94.00688727
60921,6.339668612,119.1742678,94.00688727,6.332264692,119.1742678,94.00688727,6.340941154,119.1742678,94.00688727,6.33067994,119.1742678,94.00688727,6.3246038,119.1742678,94.00688727,6.265693791,119.2580777,94.00688727,6.382622206,119.2205278,94.00688727,6.185509456,119.2580777,94.00688727,6.173645864,119.2580777,94.00688727,6.202342175,119.2580777,94.00688727,6.316246141,119.1742678,94.00688727,6.314739346,119.1742678,94.00688727,6.313492822,119.1742678,94.00688727,6.192607532,119.2580777,94.00688727,6.225446804,119.2580777,94.00688727,6.163531954,119.2580777,94.00688727
60922,6.261726517,119.1742678,94.00688727,6.254373263,119.1742678,94.00688727,6.262990351,119.1742678,94.00688727,6.252799356,119.1742678,94.00688727,6.246764797,119.1742678,94.00688727,6.189802046,119.2580777,94.00688727,6.304838687,119.2205278,94.00688727,6.110139708,119.2580777,94.00688727,6.098353348,119.2580777,94.00688727,6.126862847,119.2580777,94.00688727,6.238464331,119.1742678,94.00688727,6.236967848,119.1742678,94.00688727,6.235729854,119.1742678,94.00688727,6.117191576,119.2580777,94.00688727,6.149817066,119.2580777,94.00688727,6.088305279,119.2580777,94.00688727
60923,6.339668612,119.1742678,94.00688727,6.332264692,119.1742678,94.00688727,6.340941154,119.1742678,94.00688727,6.33067994,119.1742678,94.00688727,6.3246038,119.1742678,94.00688727,6.265693791,119.2580777,94.00688727,6.382622206,119.2205278,94.00688727,6.185509456,119.2580777,94.00688727,6.173645864,119.2580777,94.00688727,6.202342175,119.2580777,94.00688727,6.316246141,119.1742678,94.00688727,6.314739346,119.1742678,94.00688727,6.313492822,119.1742678,94.00688727,6.192607532,119.2580777,94.00688727,6.225446804,119.2580777,94.00688727,6.163531954,119.2580777,94.00688727
60924,6.307400173,119.1742678,94.00688727,6.300017229,119.1742678,94.00688727,6.308669111,119.1742678,94.00688727,6.298436967,119.1742678,94.00688727,6.292378043,119.1742678,94.00688727,6.234274208,119.2580777,94.00688727,6.350419418,119.2205278,94.00688727,6.154305983,119.2580777,94.00688727,6.142474365,119.2580777,94.00688727,6.171093335,119.2580777,94.00688727,6.284044061,119.1742678,94.00688727,6.282541536,119.1742678,94.00688727,6.281298543,119.1742678,94.00688727,6.161384928,119.2580777,94.00688727,6.194135694,119.2580777,94.00688727,6.132387713,119.2580777,94.00688727
61001,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61002,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61003,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61004,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61005,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61006,7.367434137,119.1742678,94.00688727,7.35936211,119.1742678,94.00688727,7.36882151,119.1742678,94.00688727,7.357634355,119.1742678,94.00688727,7.351009925,119.1742678,94.00688727,7.279530695,119.2580777,94.00688727,7.421731305,119.2205278,94.00688727,7.192373014,119.2580777,94.00688727,7.179477687,119.2580777,94.00688727,7.210669614,119.2580777,94.00688727,7.341898096,119.1742678,94.00688727,7.340255333,119.1742678,94.00688727,7.338896327,119.1742678,94.00688727,7.200088384,119.2580777,94.00688727,7.235783571,119.2580777,94.00688727,7.168484206,119.2580777,94.00688727
61007,7.329833684,119.1742678,94.00688727,7.3217861,119.1742678,94.00688727,7.331216856,119.1742678,94.00688727,7.320063577,119.1742678,94.00688727,7.313459205,119.1742678,94.00688727,7.241420804,119.2580777,94.00688727,7.382671437,119.2205278,94.00688727,7.154525248,119.2580777,94.00688727,7.141668705,119.2580777,94.00688727,7.172766822,119.2580777,94.00688727,7.304374968,119.1742678,94.00688727,7.302737179,119.1742678,94.00688727,7.301382288,119.1742678,94.00688727,7.162217415,119.2580777,94.00688727,7.197805249,119.2580777,94.00688727,7.130708286,119.2580777,94.00688727
61008,4.159229755,119.1742678,94.00688727,4.153243244,119.1742678,94.00688727,4.160258681,119.1742678,94.00688727,4.151961878,119.1742678,94.00688727,4.147048957,119.1742678,94.00688727,4.100289735,119.2580777,94.00688727,4.163240521,119.2205278,94.00688727,4.034999427,119.2580777,94.00688727,4.025339466,119.2580777,94.00688727,4.048705513,119.2580777,94.00688727,4.140291291,119.1742678,94.00688727,4.139072958,119.1742678,94.00688727,4.138065069,119.1742678,94.00688727,4.040779054,119.2580777,94.00688727,4.067518519,119.2580777,94.00688727,4.017104187,119.2580777,94.00688727
61009,4.12669002,119.1742678,94.00688727,4.120724662,119.1742678,94.00688727,4.127715311,119.1742678,94.00688727,4.119447823,119.1742678,94.00688727,4.114552262,119.1742678,94.00688727,4.066447638,119.2580777,94.00688727,4.128554833,119.2205278,94.00688727,4.001390102,119.2580777,94.00688727,3.99176458,119.2580777,94.00688727,4.015047323,119.2580777,94.00688727,4.107818474,119.1742678,94.00688727,4.106604446,119.1742678,94.00688727,4.105600118,119.1742678,94.00688727,4.007149124,119.2580777,94.00688727,4.033793258,119.2580777,94.00688727,3.983558662,119.2580777,94.00688727
61010,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61011,4.108387169,119.1742678,94.00688727,4.102433709,119.1742678,94.00688727,4.109410415,119.1742678,94.00688727,4.101159417,119.1742678,94.00688727,4.09627362,119.1742678,94.00688727,4.048620332,119.2580777,94.00688727,4.11028314,119.2205278,94.00688727,3.983685414,119.2580777,94.00688727,3.974078035,119.2580777,94.00688727,3.997316895,119.2580777,94.00688727,4.089553262,119.1742678,94.00688727,4.088341655,119.1742678,94.00688727,4.08733933,119.1742678,94.00688727,3.989433582,119.2580777,94.00688727,4.016027497,119.2580777,94.00688727,3.965887583,119.2580777,94.00688727
61012,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61013,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61014,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61015,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61016,4.126539939,119.1742678,94.00688727,4.120574679,119.1742678,94.00688727,4.127565214,119.1742678,94.00688727,4.119297861,119.1742678,94.00688727,4.11440238,119.1742678,94.00688727,4.066295574,119.2580777,94.00688727,4.128398978,119.2205278,94.00688727,4.001239083,119.2580777,94.00688727,3.991613716,119.2580777,94.00688727,4.014896085,119.2580777,94.00688727,4.107668702,119.1742678,94.00688727,4.106454693,119.1742678,94.00688727,4.105450382,119.1742678,94.00688727,4.006998012,119.2580777,94.00688727,4.033641718,119.2580777,94.00688727,3.98340793,119.2580777,94.00688727
61017,4.109421184,119.1742678,94.00688727,4.103467052,119.1742678,94.00688727,4.110444546,119.1742678,94.00688727,4.102192616,119.1742678,94.00688727,4.097306268,119.1742678,94.00688727,4.049627859,119.2580777,94.00688727,4.111315782,119.2205278,94.00688727,3.984686012,119.2580777,94.00688727,3.975077607,119.2580777,94.00688727,3.998318947,119.2580777,94.00688727,4.090585151,119.1742678,94.00688727,4.089373407,119.1742678,94.00688727,4.08837097,119.1742678,94.00688727,3.990434793,119.2580777,94.00688727,4.017031546,119.2580777,94.00688727,3.966886281,119.2580777,94.00688727
61018,5.055898278,119.1742678,94.00688727,5.049328881,119.1742678,94.00688727,5.057027387,119.1742678,94.00688727,5.047922753,119.1742678,94.00688727,5.042531478,119.1742678,94.00688727,4.976079231,119.2580777,94.00688727,5.060861065,119.2205278,94.00688727,4.90476509,119.2580777,94.00688727,4.894213878,119.2580777,94.00688727,4.919735731,119.2580777,94.00688727,5.035115842,119.1742678,94.00688727,5.033778884,119.1742678,94.00688727,5.03267286,119.1742678,94.00688727,4.911077958,119.2580777,94.00688727,4.940284467,119.2580777,94.00688727,4.885218794,119.2580777,94.00688727
61019,6.676016826,119.1742678,94.00688727,6.668394261,119.1742678,94.00688727,6.677326948,119.1742678,94.00688727,8.46755225,119.1742678,94.00688727,6.660507135,119.1742678,94.00688727,6.587138284,119.2580777,94.00688727,6.712079436,119.2205278,94.00688727,6.504742998,119.2580777,94.00688727,6.492552287,119.2580777,94.00688727,6.522039852,119.2580777,94.00688727,6.651902665,119.1742678,94.00688727,6.650351373,119.1742678,94.00688727,6.649068038,119.1742678,94.00688727,6.512036792,119.2580777,94.00688727,6.545781553,119.2580777,94.00688727,6.482159503,119.2580777,94.00688727
61020,6.636273041,119.1742678,94.00688727,6.628676311,119.1742678,94.00688727,6.637578722,119.1742678,94.00688727,8.417667282,119.1742678,94.00688727,6.620815918,119.1742678,94.00688727,6.548440002,119.2580777,94.00688727,6.67241651,119.2205278,94.00688727,6.466310889,119.2580777,94.00688727,6.45415956,119.2580777,94.00688727,6.483551866,119.2580777,94.00688727,6.612240611,119.1742678,94.00688727,6.610694577,119.1742678,94.00688727,6.609415592,119.1742678,94.00688727,6.473581121,119.2580777,94.00688727,6.507216871,119.2580777,94.00688727,6.443800348,119.2580777,94.00688727
