; MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
51104,5.465845612,114.1657158,98.513212,5.468763486,114.1657158,98.513212,5.467680937,114.1657158,98.513212,5.460047752,114.1657158,98.513212,5.468091694,114.1657158,98.513212,6.169589556,114.1865112,98.513212,5.724531938,114.2037349,98.513212,6.154275474,114.1865112,98.513212,6.15457812,114.1865112,98.513212,6.153046577,114.1865112,98.513212,5.460649408,114.1657158,98.513212,5.461622841,114.1657158,98.513212,5.456482235,114.1657158,98.513212,6.147991535,114.1865112,98.513212,6.13962587,114.1865112,98.513212,6.18093006,114.1865112,98.513212
51105,5.466015404,114.1657158,98.513212,5.468933311,114.1657158,98.513212,5.46785075,114.1657158,98.513212,5.460217477,114.1657158,98.513212,5.468261511,114.1657158,98.513212,6.169647934,114.1865112,98.513212,5.724586994,114.2037349,98.513212,6.154333792,114.1865112,98.513212,6.154636438,114.1865112,98.513212,6.15310489,114.1865112,98.513212,5.460819139,114.1657158,98.513212,5.461792584,114.1657158,98.513212,5.456651918,114.1657158,98.513212,6.148049828,114.1865112,98.513212,6.13968413,114.1865112,98.513212,6.180988483,114.1865112,98.513212
51106,5.466080545,114.1657158,98.513212,5.468998466,114.1657158,98.513212,5.467915899,114.1657158,98.513212,5.460282592,114.1657158,98.513212,5.468326663,114.1657158,98.513212,6.16129771,114.1865112,98.513212,5.71671187,114.2037349,98.513212,6.145992227,114.1865112,98.513212,6.146294702,114.1865112,98.513212,6.14476402,114.1865112,98.513212,5.460884258,114.1657158,98.513212,5.461857707,114.1657158,98.513212,5.456717018,114.1657158,98.513212,6.139711816,114.1865112,98.513212,6.131350848,114.1865112,98.513212,6.172631846,114.1865112,98.513212
51107,5.118628964,114.1657158,98.513212,5.12147792,114.1657158,98.513212,5.12042094,114.1657158,98.513212,5.112968045,114.1657158,98.513212,5.120821995,114.1657158,98.513212,5.154407429,114.1865112,98.513212,4.767110274,114.2037349,98.513212,5.140146081,114.1865112,98.513212,5.140427922,114.1865112,98.513212,5.139001662,114.1865112,98.513212,5.11355549,114.1657158,98.513212,5.114505932,114.1657158,98.513212,5.109486743,114.1657158,98.513212,5.134294118,114.1865112,98.513212,5.126503533,114.1865112,98.513212,5.164968354,114.1865112,98.513212
51108,4.850948959,114.1657158,98.513212,4.853744784,114.1657158,98.513212,4.852707516,114.1657158,98.513212,4.845393611,114.1657158,98.513212,4.853101091,114.1657158,98.513212,5.014330706,114.1865112,98.513212,4.635003446,114.2037349,98.513212,5.000214616,114.1865112,98.513212,5.000493586,114.1865112,98.513212,4.999081853,114.1865112,98.513212,4.845970101,114.1657158,98.513212,4.846902818,114.1657158,98.513212,4.841977233,114.1657158,98.513212,4.994422258,114.1865112,98.513212,4.986711023,114.1865112,98.513212,5.024784063,114.1865112,98.513212
51109,4.791119059,114.1657158,98.513212,4.793903009,114.1657158,98.513212,4.792870147,114.1657158,98.513212,4.785587309,114.1657158,98.513212,4.79326205,114.1657158,98.513212,5.001551,114.1865112,98.513212,4.622950863,114.2037349,98.513212,4.987448163,114.1865112,98.513212,4.987726871,114.1865112,98.513212,4.986316463,114.1865112,98.513212,4.78616135,114.1657158,98.513212,4.787090105,114.1657158,98.513212,4.782185441,114.1657158,98.513212,4.981661242,114.1865112,98.513212,4.973957247,114.1865112,98.513212,5.011994543,114.1865112,98.513212
51110,4.529096799,114.1657158,98.513212,4.53182874,114.1657158,98.513212,4.530815173,114.1657158,98.513212,4.523668389,114.1657158,98.513212,4.531199756,114.1657158,98.513212,4.99452781,114.1865112,98.513212,4.61632727,114.2037349,98.513212,4.980432256,114.1865112,98.513212,4.98071082,114.1865112,98.513212,4.979301141,114.1865112,98.513212,4.524231706,114.1657158,98.513212,4.52514311,114.1657158,98.513212,4.520330073,114.1657158,98.513212,4.974648324,114.1865112,98.513212,4.966948308,114.1865112,98.513212,5.004965961,114.1865112,98.513212
51111,4.518693786,114.1657158,98.513212,4.521423663,114.1657158,98.513212,4.520410862,114.1657158,98.513212,4.513269479,114.1657158,98.513212,4.520795154,114.1657158,98.513212,5.0228912,114.1865112,98.513212,4.643076877,114.2037349,98.513212,5.008766233,114.1865112,98.513212,5.009045378,114.1865112,98.513212,5.007632758,114.1865112,98.513212,4.51383237,114.1657158,98.513212,4.514743086,114.1657158,98.513212,4.509933686,114.1657158,98.513212,5.002970232,114.1865112,98.513212,4.995254148,114.1865112,98.513212,5.033351131,114.1865112,98.513212
51112,4.51629476,114.1657158,98.513212,4.519024161,114.1657158,98.513212,4.518011537,114.1657158,98.513212,4.5108714,114.1657158,98.513212,4.518395762,114.1657158,98.513212,4.980935855,114.1865112,98.513212,4.603508651,114.2037349,98.513212,4.966854395,114.1865112,98.513212,4.967132681,114.1865112,98.513212,4.965724411,114.1865112,98.513212,4.511434193,114.1657158,98.513212,4.51234475,114.1657158,98.513212,4.507536189,114.1657158,98.513212,4.961076247,114.1865112,98.513212,4.95338393,114.1865112,98.513212,4.991363567,114.1865112,98.513212
51113,4.515197922,114.1657158,98.513212,4.517927105,114.1657158,98.513212,4.516914562,114.1657158,98.513212,4.509774994,114.1657158,98.513212,4.517298756,114.1657158,98.513212,5.008806728,114.1865112,98.513212,4.629793764,114.2037349,98.513212,4.994696366,114.1865112,98.513212,4.994975223,114.1865112,98.513212,4.993564063,114.1865112,98.513212,4.510337742,114.1657158,98.513212,4.511248227,114.1657158,98.513212,4.506440049,114.1657158,98.513212,4.988906359,114.1865112,98.513212,4.981198253,114.1865112,98.513212,5.019255843,114.1865112,98.513212
51114,4.521291029,114.1657158,98.513212,4.524021421,114.1657158,98.513212,4.523008429,114.1657158,98.513212,4.515865698,114.1657158,98.513212,4.523392794,114.1657158,98.513212,5.030169074,114.1865112,98.513212,4.649940665,114.2037349,98.513212,5.01603656,114.1865112,98.513212,5.016315854,114.1865112,98.513212,5.014902479,114.1865112,98.513212,4.516428695,114.1657158,98.513212,4.517339583,114.1657158,98.513212,4.512529275,114.1657158,98.513212,5.010237462,114.1865112,98.513212,5.002517256,114.1865112,98.513212,5.040634594,114.1865112,98.513212
51115,4.528950445,114.1657158,98.513212,4.531682358,114.1657158,98.513212,4.530668802,114.1657158,98.513212,4.523522093,114.1657158,98.513212,4.53105338,114.1657158,98.513212,4.986012363,114.1865112,98.513212,4.608296323,114.2037349,98.513212,4.97192564,114.1865112,98.513212,4.972204029,114.1865112,98.513212,4.970795233,114.1865112,98.513212,4.524085404,114.1657158,98.513212,4.524996799,114.1657158,98.513212,4.520183813,114.1657158,98.513212,4.966145331,114.1865112,98.513212,4.958450138,114.1865112,98.513212,4.996443974,114.1865112,98.513212
51116,4.516454285,114.1657158,98.513212,4.519183717,114.1657158,98.513212,4.518171081,114.1657158,98.513212,4.511030861,114.1657158,98.513212,4.51855531,114.1657158,98.513212,5.035671333,114.1865112,98.513212,4.655129863,114.2037349,98.513212,5.021533113,114.1865112,98.513212,5.02181252,114.1865112,98.513212,5.020398575,114.1865112,98.513212,4.511593661,114.1657158,98.513212,4.512504228,114.1657158,98.513212,4.507695612,114.1657158,98.513212,5.015731674,114.1865112,98.513212,5.008008351,114.1865112,98.513212,5.046141078,114.1865112,98.513212
51117,4.580659206,114.1657158,98.513212,4.583401382,114.1657158,98.513212,4.582384018,114.1657158,98.513212,4.57521046,114.1657158,98.513212,4.582770041,114.1657158,98.513212,5.089746392,114.1865112,98.513212,4.706128233,114.2037349,98.513212,5.075552097,114.1865112,98.513212,5.075832612,114.1865112,98.513212,5.074413059,114.1865112,98.513212,4.575775887,114.1657158,98.513212,4.576690706,114.1657158,98.513212,4.571859638,114.1657158,98.513212,5.069727648,114.1865112,98.513212,5.061973692,114.1865112,98.513212,5.100257662,114.1865112,98.513212
51118,5.227468581,114.1657158,98.513212,5.23033914,114.1657158,98.513212,5.229274146,114.1657158,98.513212,5.221764736,114.1657158,98.513212,5.229678242,114.1657158,98.513212,5.417442183,114.1865112,98.513212,5.015179231,114.2037349,98.513212,5.402908071,114.1865112,98.513212,5.403195302,114.1865112,98.513212,5.401741763,114.1865112,98.513212,5.222356636,114.1657158,98.513212,5.223314284,114.1657158,98.513212,5.218257036,114.1657158,98.513212,5.396944182,114.1865112,98.513212,5.389004593,114.1865112,98.513212,5.428205098,114.1865112,98.513212
51119,5.443731284,114.1657158,98.513212,5.446644769,114.1657158,98.513212,5.445563848,114.1657158,98.513212,5.437942146,114.1657158,98.513212,5.445973987,114.1657158,98.513212,6.106257998,114.1865112,98.513212,5.664803734,114.2037349,98.513212,6.091009591,114.1865112,98.513212,6.091310938,114.1865112,98.513212,6.089785964,114.1865112,98.513212,5.438542896,114.1657158,98.513212,5.439514866,114.1657158,98.513212,5.434381992,114.1657158,98.513212,6.0847526,114.1865112,98.513212,6.076422812,114.1865112,98.513212,6.117549869,114.1865112,98.513212
51120,10.37069527,114.1657158,98.513212,5.462075185,114.1657158,98.513212,5.460993129,114.1657158,98.513212,5.453363416,114.1657158,98.513212,5.461403699,114.1657158,98.513212,6.114910383,114.1865112,98.513212,5.672963827,114.2037349,98.513212,6.099653003,114.1865112,98.513212,6.099954528,114.1865112,98.513212,6.098428657,114.1865112,98.513212,5.453964798,114.1657158,98.513212,5.454937789,114.1657158,98.513212,5.449799521,114.1657158,98.513212,6.093392331,114.1865112,98.513212,6.085057641,114.1865112,98.513212,6.126208898,114.1865112,98.513212
51121,5.487550429,114.1657158,98.513212,5.490472611,114.1657158,98.513212,5.489388463,114.1657158,98.513212,5.481744008,114.1657158,98.513212,5.489799827,114.1657158,98.513212,6.125612492,114.1865112,98.513212,5.683057021,114.2037349,98.513212,6.110344014,114.1865112,98.513212,6.110645758,114.1865112,98.513212,6.109118776,114.1865112,98.513212,5.482346552,114.1657158,98.513212,5.483321423,114.1657158,98.513212,5.478173227,114.1657158,98.513212,6.104078788,114.1865112,98.513212,6.095738035,114.1865112,98.513212,6.136919225,114.1865112,98.513212
51122,5.489642203,114.1657158,98.513212,5.4925648,114.1657158,98.513212,5.491480499,114.1657158,98.513212,5.483834958,114.1657158,98.513212,5.491891921,114.1657158,98.513212,6.12641725,114.1865112,98.513212,5.683815991,114.2037349,98.513212,6.111147937,114.1865112,98.513212,6.111449698,114.1865112,98.513212,6.109922633,114.1865112,98.513212,5.484437588,114.1657158,98.513212,5.485412597,114.1657158,98.513212,5.480263669,114.1657158,98.513212,6.104882369,114.1865112,98.513212,6.09654116,114.1865112,98.513212,6.137724601,114.1865112,98.513212
51123,5.54016633,114.1657158,98.513212,5.543098955,114.1657158,98.513212,5.542010933,114.1657158,98.513212,5.534339158,114.1657158,98.513212,5.542423766,114.1657158,98.513212,6.132259207,114.1865112,98.513212,5.689325561,114.2037349,98.513212,6.116983837,114.1865112,98.513212,6.117285717,114.1865112,98.513212,6.115758046,114.1865112,98.513212,5.534943855,114.1657158,98.513212,5.53592221,114.1657158,98.513212,5.530755615,114.1657158,98.513212,6.110715782,114.1865112,98.513212,6.102371264,114.1865112,98.513212,6.143571045,114.1865112,98.513212
51124,5.497419311,114.1657158,98.513212,5.500343452,114.1657158,98.513212,5.499258578,114.1657158,98.513212,5.491608998,114.1657158,98.513212,5.499670216,114.1657158,98.513212,6.127943425,114.1865112,98.513212,5.685255332,114.2037349,98.513212,6.11267253,114.1865112,98.513212,6.112974322,114.1865112,98.513212,6.111447099,114.1865112,98.513212,5.492211946,114.1657158,98.513212,5.49318747,114.1657158,98.513212,5.488035823,114.1657158,98.513212,6.106406312,114.1865112,98.513212,6.098064239,114.1865112,98.513212,6.139251948,114.1865112,98.513212
51201,5.413553113,114.1657158,98.513212,5.416460607,114.1657158,98.513212,5.415381909,114.1657158,98.513212,5.407775876,114.1657158,98.513212,5.415791205,114.1657158,98.513212,5.594973527,114.1865112,98.513212,5.182609636,114.2037349,98.513212,5.580255316,114.1865112,98.513212,5.580546185,114.1865112,98.513212,5.579074236,114.1865112,98.513212,5.408375392,114.1657158,98.513212,5.409345363,114.1657158,98.513212,5.404223042,114.1657158,98.513212,5.574215885,114.1865112,98.513212,5.566175729,114.1865112,98.513212,5.605872771,114.1865112,98.513212
51202,5.385068292,114.1657158,98.513212,5.387970133,114.1657158,98.513212,5.386893532,114.1657158,98.513212,5.37930229,114.1657158,98.513212,5.387302032,114.1657158,98.513212,5.584217783,114.1865112,98.513212,5.172465858,114.2037349,98.513212,5.569510726,114.1865112,98.513212,5.569801375,114.1865112,98.513212,5.568330541,114.1865112,98.513212,5.37990064,114.1657158,98.513212,5.380868724,114.1657158,98.513212,5.375756365,114.1657158,98.513212,5.563475872,114.1865112,98.513212,5.555441808,114.1865112,98.513212,5.595108768,114.1865112,98.513212
51203,5.382292977,114.1657158,98.513212,5.385194267,114.1657158,98.513212,5.384117871,114.1657158,98.513212,5.37652807,114.1657158,98.513212,5.384526293,114.1657158,98.513212,5.584211427,114.1865112,98.513212,5.172459864,114.2037349,98.513212,5.569504377,114.1865112,98.513212,5.569795025,114.1865112,98.513212,5.568324192,114.1865112,98.513212,5.377126306,114.1657158,98.513212,5.378094207,114.1657158,98.513212,5.372982818,114.1657158,98.513212,5.563469525,114.1865112,98.513212,5.555435465,114.1865112,98.513212,5.595102407,114.1865112,98.513212
51204,5.382336366,114.1657158,98.513212,5.385237664,114.1657158,98.513212,5.384161265,114.1657158,98.513212,5.376571441,114.1657158,98.513212,5.384569688,114.1657158,98.513212,5.584893788,114.1865112,98.513212,5.173103401,114.2037349,98.513212,5.57018603,114.1865112,98.513212,5.570476693,114.1865112,98.513212,5.569005789,114.1865112,98.513212,5.377169679,114.1657158,98.513212,5.378137583,114.1657158,98.513212,5.373026179,114.1657158,98.513212,5.564150888,114.1865112,98.513212,5.556116442,114.1865112,98.513212,5.595785293,114.1865112,98.513212
51205,5.38238858,114.1657158,98.513212,5.385289889,114.1657158,98.513212,5.384213486,114.1657158,98.513212,5.376623635,114.1657158,98.513212,5.384621911,114.1657158,98.513212,5.584925269,114.1865112,98.513212,5.17313309,114.2037349,98.513212,5.570217478,114.1865112,98.513212,5.570508141,114.1865112,98.513212,5.569037234,114.1865112,98.513212,5.377221875,114.1657158,98.513212,5.378189783,114.1657158,98.513212,5.37307836,114.1657158,98.513212,5.564182323,114.1865112,98.513212,5.556147858,114.1865112,98.513212,5.595816797,114.1865112,98.513212
51206,5.363742235,114.1657158,98.513212,5.366639843,114.1657158,98.513212,5.365564813,114.1657158,98.513212,5.357984644,114.1657158,98.513212,5.365972717,114.1657158,98.513212,5.503519056,114.1865112,98.513212,5.096358618,114.2037349,98.513212,5.488895683,114.1865112,98.513212,5.489184678,114.1865112,98.513212,5.487722213,114.1865112,98.513212,5.358582121,114.1657158,98.513212,5.359548794,114.1657158,98.513212,5.354443892,114.1657158,98.513212,5.482895167,114.1865112,98.513212,5.474906818,114.1865112,98.513212,5.514348071,114.1865112,98.513212
51207,4.619258304,114.1657158,98.513212,4.622008141,114.1657158,98.513212,4.620987935,114.1657158,98.513212,4.613794334,114.1657158,98.513212,4.621375037,114.1657158,98.513212,4.747479805,114.1865112,98.513212,4.383335468,114.2037349,98.513212,4.733640437,114.1865112,98.513212,4.733913938,114.1865112,98.513212,4.73252988,114.1865112,98.513212,4.614361342,114.1657158,98.513212,4.615278716,114.1657158,98.513212,4.610434151,114.1657158,98.513212,4.727961628,114.1865112,98.513212,4.720401559,114.1865112,98.513212,4.757728242,114.1865112,98.513212
51208,4.506103856,114.1657158,98.513212,4.508831234,114.1657158,98.513212,4.50781936,114.1657158,98.513212,4.500684514,114.1657158,98.513212,4.5082033,114.1657158,98.513212,4.671675713,114.1865112,98.513212,4.311844375,114.2037349,98.513212,4.657914953,114.1865112,98.513212,4.658186901,114.1865112,98.513212,4.656810705,114.1865112,98.513212,4.50124689,114.1657158,98.513212,4.502156772,114.1657158,98.513212,4.497351775,114.1657158,98.513212,4.6522684,114.1865112,98.513212,4.644751273,114.1865112,98.513212,4.681865939,114.1865112,98.513212
51209,4.457912206,114.1657158,98.513212,4.460630018,114.1657158,98.513212,4.459621693,114.1657158,98.513212,4.452511871,114.1657158,98.513212,4.460004287,114.1657158,98.513212,4.639554169,114.1865112,98.513212,4.281550439,114.2037349,98.513212,4.625826719,114.1865112,98.513212,4.626098008,114.1865112,98.513212,4.624725143,114.1865112,98.513212,4.453072274,114.1657158,98.513212,4.453978965,114.1657158,98.513212,4.44919082,114.1657158,98.513212,4.620193834,114.1865112,98.513212,4.612694903,114.1865112,98.513212,4.649719728,114.1865112,98.513212
51210,4.453792468,114.1657158,98.513212,4.456509462,114.1657158,98.513212,4.455501441,114.1657158,98.513212,4.448393757,114.1657158,98.513212,4.455883919,114.1657158,98.513212,4.656365945,114.1865112,98.513212,4.297405682,114.2037349,98.513212,4.642621061,114.1865112,98.513212,4.642892695,114.1865112,98.513212,4.641518086,114.1865112,98.513212,4.448953992,114.1657158,98.513212,4.44986041,114.1657158,98.513212,4.445073706,114.1657158,98.513212,4.636981022,114.1865112,98.513212,4.629472568,114.1865112,98.513212,4.666544414,114.1865112,98.513212
51211,4.43846165,114.1657158,98.513212,4.441175602,114.1657158,98.513212,4.44016871,114.1657158,98.513212,4.433068987,114.1657158,98.513212,4.44055076,114.1657158,98.513212,4.651322492,114.1865112,98.513212,4.292649184,114.2037349,98.513212,4.637582838,114.1865112,98.513212,4.637854369,114.1865112,98.513212,4.636480283,114.1865112,98.513212,4.433628594,114.1657158,98.513212,4.434533997,114.1657158,98.513212,4.429752654,114.1657158,98.513212,4.631944946,114.1865112,98.513212,4.624439348,114.1865112,98.513212,4.661497088,114.1865112,98.513212
51212,4.440777473,114.1657158,98.513212,4.443491884,114.1657158,98.513212,4.442484821,114.1657158,98.513212,4.435383896,114.1657158,98.513212,4.442866936,114.1657158,98.513212,4.640152706,114.1865112,98.513212,4.282114921,114.2037349,98.513212,4.626424635,114.1865112,98.513212,4.626695937,114.1865112,98.513212,4.625323009,114.1865112,98.513212,4.435943598,114.1657158,98.513212,4.436849154,114.1657158,98.513212,4.432067001,114.1657158,98.513212,4.620791495,114.1865112,98.513212,4.613292225,114.1865112,98.513212,4.650318724,114.1865112,98.513212
51213,4.440711497,114.1657158,98.513212,4.443425895,114.1657158,98.513212,4.442418837,114.1657158,98.513212,4.435317946,114.1657158,98.513212,4.44280095,114.1657158,98.513212,4.646414132,114.1865112,98.513212,4.288020093,114.2037349,98.513212,4.632679568,114.1865112,98.513212,4.632950998,114.1865112,98.513212,4.631577421,114.1865112,98.513212,4.435877646,114.1657158,98.513212,4.436783197,114.1657158,98.513212,4.432001067,114.1657158,98.513212,4.627043764,114.1865112,98.513212,4.619540947,114.1865112,98.513212,4.656584958,114.1865112,98.513212
51214,4.440026275,114.1657158,98.513212,4.442740537,114.1657158,98.513212,4.441733529,114.1657158,98.513212,4.434632994,114.1657158,98.513212,4.442115623,114.1657158,98.513212,4.662620694,114.1865112,98.513212,4.303304557,114.2037349,98.513212,4.648869325,114.1865112,98.513212,4.649141087,114.1865112,98.513212,4.647765829,114.1865112,98.513212,4.435192666,114.1657158,98.513212,4.436098172,114.1657158,98.513212,4.431316282,114.1657158,98.513212,4.643226624,114.1865112,98.513212,4.635714627,114.1865112,98.513212,4.672803967,114.1865112,98.513212
51215,4.44814252,114.1657158,98.513212,4.450858393,114.1657158,98.513212,4.449850788,114.1657158,98.513212,4.442746038,114.1657158,98.513212,4.450233108,114.1657158,98.513212,4.631299216,114.1865112,98.513212,4.273765165,114.2037349,98.513212,4.617580326,114.1865112,98.513212,4.617851446,114.1865112,98.513212,4.616479437,114.1865112,98.513212,4.443306042,114.1657158,98.513212,4.444212086,114.1657158,98.513212,4.439427357,114.1657158,98.513212,4.611950954,114.1865112,98.513212,4.604456699,114.1865112,98.513212,4.641458436,114.1865112,98.513212
51216,4.444831636,114.1657158,98.513212,4.447546852,114.1657158,98.513212,4.446539491,114.1657158,98.513212,4.43943646,114.1657158,98.513212,4.446921718,114.1657158,98.513212,4.697418438,114.1865112,98.513212,4.336122425,114.2037349,98.513212,4.683630983,114.1865112,98.513212,4.683903458,114.1865112,98.513212,4.682524592,114.1865112,98.513212,4.439996328,114.1657158,98.513212,4.440902153,114.1657158,98.513212,4.436118582,114.1657158,98.513212,4.677973476,114.1865112,98.513212,4.670441766,114.1865112,98.513212,4.707628432,114.1865112,98.513212
51217,4.497503726,114.1657158,98.513212,4.500229397,114.1657158,98.513212,4.499218157,114.1657158,98.513212,4.492087777,114.1657158,98.513212,4.499601857,114.1657158,98.513212,4.708828573,114.1865112,98.513212,4.346883362,114.2037349,98.513212,4.695029287,114.1865112,98.513212,4.695301996,114.1865112,98.513212,4.693921946,114.1865112,98.513212,4.492649801,114.1657158,98.513212,4.493559113,114.1657158,98.513212,4.488757123,114.1657158,98.513212,4.689366924,114.1865112,98.513212,4.68182875,114.1865112,98.513212,4.71904733,114.1865112,98.513212
51218,4.810466878,114.1657158,98.513212,4.813254668,114.1657158,98.513212,4.812220381,114.1657158,98.513212,4.804927497,114.1657158,98.513212,4.812612826,114.1657158,98.513212,4.975547031,114.1865112,98.513212,4.598426433,114.2037349,98.513212,4.961471159,114.1865112,98.513212,4.961749334,114.1865112,98.513212,4.960341624,114.1865112,98.513212,4.80550233,114.1657158,98.513212,4.806432366,114.1657158,98.513212,4.801520937,114.1657158,98.513212,4.955695304,114.1865112,98.513212,4.94800604,114.1865112,98.513212,4.985970605,114.1865112,98.513212
51219,5.36171177,114.1657158,98.513212,5.364608974,114.1657158,98.513212,5.363534094,114.1657158,98.513212,5.355954979,114.1657158,98.513212,5.363941941,114.1657158,98.513212,5.508314605,114.1865112,98.513212,5.100881316,114.2037349,98.513212,5.493686259,114.1865112,98.513212,5.493975352,114.1865112,98.513212,5.492512389,114.1865112,98.513212,5.356552373,114.1657158,98.513212,5.357518911,114.1657158,98.513212,5.352414719,114.1657158,98.513212,5.487683702,114.1865112,98.513212,5.479692636,114.1865112,98.513212,5.519147302,114.1865112,98.513212
51220,5.361711891,114.1657158,98.513212,5.364609096,114.1657158,98.513212,5.363534216,114.1657158,98.513212,5.355955101,114.1657158,98.513212,5.363942063,114.1657158,98.513212,5.508302607,114.1865112,98.513212,5.100870001,114.2037349,98.513212,5.493674274,114.1865112,98.513212,5.493963367,114.1865112,98.513212,5.492500405,114.1865112,98.513212,5.356552495,114.1657158,98.513212,5.357519033,114.1657158,98.513212,5.352414841,114.1657158,98.513212,5.487671722,114.1865112,98.513212,5.479680663,114.1865112,98.513212,7.620762018,114.1865112,98.513212
51221,5.36475966,114.1657158,98.513212,5.36765747,114.1657158,98.513212,5.366582365,114.1657158,98.513212,5.359001668,114.1657158,98.513212,5.366990297,114.1657158,98.513212,5.508506702,114.1865112,98.513212,5.101062484,114.2037349,98.513212,5.493878156,114.1865112,98.513212,5.494167254,114.1865112,98.513212,5.492704271,114.1865112,98.513212,5.359599187,114.1657158,98.513212,5.360565927,114.1657158,98.513212,5.355460669,114.1657158,98.513212,5.487875518,114.1865112,98.513212,5.479884343,114.1865112,98.513212,7.377941881,114.1865112,98.513212
51222,5.36478173,114.1657158,98.513212,5.367679544,114.1657158,98.513212,5.366604437,114.1657158,98.513212,5.359023729,114.1657158,98.513212,5.36701237,114.1657158,98.513212,5.508574343,114.1865112,98.513212,5.101126276,114.2037349,98.513212,5.493945728,114.1865112,98.513212,5.494234826,114.1865112,98.513212,5.492771837,114.1865112,98.513212,5.359621248,114.1657158,98.513212,5.36058799,114.1657158,98.513212,5.355482724,114.1657158,98.513212,5.487943061,114.1865112,98.513212,5.479951848,114.1865112,98.513212,5.51940724,114.1865112,98.513212
51223,5.375639591,114.1657158,98.513212,5.37853956,114.1657158,98.513212,5.377463654,114.1657158,98.513212,5.369877308,114.1657158,98.513212,5.37787189,114.1657158,98.513212,5.508570671,114.1865112,98.513212,5.101122813,114.2037349,98.513212,5.493942059,114.1865112,98.513212,5.494231158,114.1865112,98.513212,5.492768169,114.1865112,98.513212,5.370475271,114.1657158,98.513212,5.371442732,114.1657158,98.513212,5.366333669,114.1657158,98.513212,5.487939394,114.1865112,98.513212,5.479948183,114.1865112,98.513212,5.519403565,114.1865112,98.513212
51224,5.406744791,114.1657158,98.513212,5.409650934,114.1657158,98.513212,5.408572737,114.1657158,98.513212,5.40097024,114.1657158,98.513212,5.408981843,114.1657158,98.513212,5.524318587,114.1865112,98.513212,5.115974726,114.2037349,98.513212,5.509673645,114.1865112,98.513212,5.509963066,114.1865112,98.513212,5.508498444,114.1865112,98.513212,5.401569477,114.1657158,98.513212,5.402538997,114.1657158,98.513212,5.397419057,114.1657158,98.513212,5.503664279,114.1865112,98.513212,5.495664147,114.1865112,98.513212,5.535163574,114.1865112,98.513212
51301,5.317813097,114.1657158,98.513212,5.320701588,114.1657158,98.513212,5.31962994,114.1657158,98.513212,5.31207362,114.1657158,98.513212,5.320036561,114.1657158,98.513212,5.444925678,114.1865112,98.513212,5.041099007,114.2037349,98.513212,5.430363066,114.1865112,98.513212,5.43065086,114.1865112,98.513212,5.429194472,114.1865112,98.513212,5.312669217,114.1657158,98.513212,5.313632849,114.1657158,98.513212,5.308544007,114.1657158,98.513212,5.424387483,114.1865112,98.513212,5.416432325,114.1865112,98.513212,5.455709698,114.1865112,98.513212
51302,5.311828753,114.1657158,98.513212,5.314716057,114.1657158,98.513212,5.31364485,114.1657158,98.513212,5.306091637,114.1657158,98.513212,5.314051303,114.1657158,98.513212,5.44357209,114.1865112,98.513212,5.039822434,114.2037349,98.513212,5.429010881,114.1865112,98.513212,5.429298648,114.1865112,98.513212,5.427842399,114.1865112,98.513212,5.306686989,114.1657158,98.513212,5.307650224,114.1657158,98.513212,5.302563476,114.1657158,98.513212,5.423035874,114.1865112,98.513212,5.415081483,114.1865112,98.513212,5.45435507,114.1865112,98.513212
51303,5.310695076,114.1657158,98.513212,5.313582155,114.1657158,98.513212,5.312511031,114.1657158,98.513212,5.304958407,114.1657158,98.513212,5.312917453,114.1657158,98.513212,5.443472186,114.1865112,98.513212,5.039728214,114.2037349,98.513212,5.428911081,114.1865112,98.513212,5.429198845,114.1865112,98.513212,5.427742607,114.1865112,98.513212,5.305553713,114.1657158,98.513212,5.306516873,114.1657158,98.513212,5.30143052,114.1657158,98.513212,5.422936116,114.1865112,98.513212,5.414981782,114.1865112,98.513212,5.45425509,114.1865112,98.513212
51304,5.310921869,114.1657158,98.513212,5.313808992,114.1657158,98.513212,5.312737852,114.1657158,98.513212,5.30518511,114.1657158,98.513212,5.31314428,114.1657158,98.513212,5.443531763,114.1865112,98.513212,5.039784402,114.2037349,98.513212,5.428970597,114.1865112,98.513212,5.429258362,114.1865112,98.513212,5.427802118,114.1865112,98.513212,5.305780425,114.1657158,98.513212,5.3067436,114.1657158,98.513212,5.301657168,114.1657158,98.513212,5.422995606,114.1865112,98.513212,5.415041238,114.1865112,98.513212,5.454314713,114.1865112,98.513212
