;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10118,28.51104492,357.922121,686.8525987,28.249631,357.922121,686.8525987,28.43589498,357.922121,686.8525987,28.29144972,357.922121,686.8525987,28.53498214,357.922121,686.8525987,28.33772688,359.0523274,686.8525987,28.38916184,360.8981959,686.8525987,27.98422191,359.0523274,686.8525987,27.95376306,359.0523274,686.8525987,27.94615203,359.0523274,686.8525987,28.2983164,357.922121,686.8525987,28.29602576,357.922121,686.8525987,28.22061104,357.922121,686.8525987,27.78732392,359.0523274,686.8525987,27.8473064,359.0523274,686.8525987,28.92371253,359.0523274,686.8525987
10119,28.51005064,357.922121,686.8525987,28.24863966,357.922121,686.8525987,28.43490154,357.922121,686.8525987,28.29045791,357.922121,686.8525987,28.53398759,357.922121,686.8525987,28.3377828,359.0523274,686.8525987,28.38921767,360.8981959,686.8525987,27.9842776,359.0523274,686.8525987,27.95381873,359.0523274,686.8525987,27.94620769,359.0523274,686.8525987,28.29732451,357.922121,686.8525987,28.2950339,357.922121,686.8525987,28.21962003,357.922121,686.8525987,27.78737949,359.0523274,686.8525987,27.84736201,359.0523274,686.8525987,28.92376882,359.0523274,686.8525987
10120,28.50747873,357.922121,686.8525987,28.24607538,357.922121,686.8525987,28.43233182,357.922121,686.8525987,28.28789241,357.922121,686.8525987,28.53141498,357.922121,686.8525987,28.33512512,359.0523274,686.8525987,28.38656202,360.8981959,686.8525987,27.98163062,359.0523274,686.8525987,27.95117267,359.0523274,686.8525987,27.94356186,359.0523274,686.8525987,28.29475881,357.922121,686.8525987,28.29246826,357.922121,686.8525987,28.21705659,357.922121,686.8525987,27.78473846,359.0523274,686.8525987,27.84471917,359.0523274,686.8525987,28.92109341,359.0523274,686.8525987
10121,28.49219615,357.922121,686.8525987,28.23083808,357.922121,686.8525987,28.41706226,357.922121,686.8525987,28.27264787,357.922121,686.8525987,28.51612825,357.922121,686.8525987,28.318502,359.0523274,686.8525987,28.36994913,360.8981959,686.8525987,27.9650744,359.0523274,686.8525987,27.93462222,359.0523274,686.8525987,27.92701285,359.0523274,686.8525987,28.27951308,357.922121,686.8525987,28.27722293,357.922121,686.8525987,28.20182432,357.922121,686.8525987,27.76821951,359.0523274,686.8525987,27.82818886,359.0523274,686.8525987,28.90435939,359.0523274,686.8525987
10122,28.45589318,357.922121,686.8525987,28.19464269,357.922121,686.8525987,28.38079022,357.922121,686.8525987,28.23643527,357.922121,686.8525987,28.47981543,357.922121,686.8525987,28.21763757,359.0523274,686.8525987,28.26917436,360.8981959,686.8525987,27.86461592,359.0523274,686.8525987,27.83419872,359.0523274,686.8525987,27.82659809,359.0523274,686.8525987,28.24329766,357.922121,686.8525987,28.24100845,357.922121,686.8525987,28.16564088,357.922121,686.8525987,27.66798715,359.0523274,686.8525987,27.72788762,359.0523274,686.8525987,28.80282202,359.0523274,686.8525987
10123,27.99358246,357.922121,686.8525987,27.73370198,357.922121,686.8525987,27.91887335,357.922121,686.8525987,27.7752754,357.922121,686.8525987,28.01737927,357.922121,686.8525987,27.69195046,359.0523274,686.8525987,27.74385091,360.8981959,686.8525987,27.3410446,359.0523274,686.8525987,27.3108097,359.0523274,686.8525987,27.30325462,359.0523274,686.8525987,27.7821018,357.922121,686.8525987,27.77982459,357.922121,686.8525987,27.70485225,357.922121,686.8525987,27.14559429,359.0523274,686.8525987,27.20513575,359.0523274,686.8525987,28.2736277,359.0523274,686.8525987
10124,27.73763116,357.922121,686.8525987,27.47850916,357.922121,686.8525987,27.66314009,357.922121,686.8525987,27.51996124,357.922121,686.8525987,27.76135851,357.922121,686.8525987,27.18240042,359.0523274,686.8525987,27.23469834,360.8981959,686.8525987,26.83354539,359.0523274,686.8525987,26.8034872,359.0523274,686.8525987,26.79597628,359.0523274,686.8525987,27.52676771,357.922121,686.8525987,27.52449716,357.922121,686.8525987,27.44974362,357.922121,686.8525987,26.63923737,359.0523274,686.8525987,26.69843085,359.0523274,686.8525987,27.76067811,359.0523274,686.8525987
10201,27.06308397,357.922121,686.8525987,26.8059609,357.922121,686.8525987,26.98916754,357.922121,686.8525987,26.84709321,357.922121,686.8525987,27.08662829,357.922121,686.8525987,25.96745091,359.0523274,686.8525987,26.02060938,360.8981959,686.8525987,25.6234858,359.0523274,686.8525987,25.59384894,359.0523274,686.8525987,25.5864433,359.0523274,686.8525987,26.85384718,357.922121,686.8525987,26.85159414,357.922121,686.8525987,26.77741728,357.922121,686.8525987,25.43190141,359.0523274,686.8525987,25.49026517,359.0523274,686.8525987,26.53762285,359.0523274,686.8525987
10202,26.84344408,357.922121,686.8525987,26.58697189,357.922121,686.8525987,26.76971476,357.922121,686.8525987,26.62800008,357.922121,686.8525987,26.8669288,357.922121,686.8525987,25.9026546,359.0523274,686.8525987,25.95585083,360.8981959,686.8525987,25.55895028,359.0523274,686.8525987,25.52933588,359.0523274,686.8525987,25.52193586,359.0523274,686.8525987,26.63473695,357.922121,686.8525987,26.63248961,357.922121,686.8525987,26.55850052,357.922121,686.8525987,25.36751114,359.0523274,686.8525987,25.42583065,359.0523274,686.8525987,26.47239424,359.0523274,686.8525987
10203,27.06992288,357.922121,686.8525987,26.81277954,357.922121,686.8525987,26.99600062,357.922121,686.8525987,26.8539151,357.922121,686.8525987,27.09346905,357.922121,686.8525987,25.97462654,359.0523274,686.8525987,26.02777854,360.8981959,686.8525987,25.63063255,359.0523274,686.8525987,25.6009932,359.0523274,686.8525987,25.59358694,359.0523274,686.8525987,26.8606696,357.922121,686.8525987,26.85841638,357.922121,686.8525987,26.78423367,357.922121,686.8525987,25.43903207,359.0523274,686.8525987,25.49740074,359.0523274,686.8525987,26.54484636,359.0523274,686.8525987
