;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10118,28.22567359,316.7452992,686.8525987,27.96871121,316.7452992,686.8525987,28.15180336,316.7452992,686.8525987,28.00981782,316.7452992,686.8525987,28.24920319,316.7452992,686.8525987,28.03771413,317.8530556,686.8525987,28.09717098,319.6761988,686.8525987,27.69061883,317.8530556,686.8525987,27.66071226,317.8530556,686.8525987,27.65323923,317.8530556,686.8525987,28.01656756,316.7452992,686.8525987,28.01431593,316.7452992,686.8525987,27.94018542,316.7452992,686.8525987,27.49729096,317.8530556,686.8525987,27.55618585,317.8530556,686.8525987,28.61307481,317.8530556,686.8525987
10119,28.22486819,316.7452992,686.8525987,27.96790582,316.7452992,686.8525987,28.15099796,316.7452992,686.8525987,28.00901242,316.7452992,686.8525987,28.24839779,316.7452992,686.8525987,28.03775951,317.8530556,686.8525987,28.09721628,319.6761988,686.8525987,27.69066421,317.8530556,686.8525987,27.66075764,317.8530556,686.8525987,27.65328461,317.8530556,686.8525987,28.01576217,316.7452992,686.8525987,28.01351053,316.7452992,686.8525987,27.93938003,316.7452992,686.8525987,27.49733634,317.8530556,686.8525987,27.55623123,317.8530556,686.8525987,28.61312019,317.8530556,686.8525987
10120,28.22278487,316.7452992,686.8525987,27.96582249,316.7452992,686.8525987,28.14891464,316.7452992,686.8525987,28.0069291,316.7452992,686.8525987,28.24631447,316.7452992,686.8525987,28.0356025,317.8530556,686.8525987,28.09506178,319.6761988,686.8525987,27.6885072,317.8530556,686.8525987,27.65860063,317.8530556,686.8525987,27.6511276,317.8530556,686.8525987,28.01367885,316.7452992,686.8525987,28.01142721,316.7452992,686.8525987,27.93729671,316.7452992,686.8525987,27.49517933,317.8530556,686.8525987,27.55407422,317.8530556,686.8525987,28.61096318,317.8530556,686.8525987
10121,28.21040553,316.7452992,686.8525987,27.95344316,316.7452992,686.8525987,28.1365353,316.7452992,686.8525987,27.99454976,316.7452992,686.8525987,28.23393513,316.7452992,686.8525987,28.02211093,317.8530556,686.8525987,28.08158397,319.6761988,686.8525987,27.67501563,317.8530556,686.8525987,27.64510906,317.8530556,686.8525987,27.63763602,317.8530556,686.8525987,28.00129951,316.7452992,686.8525987,27.99904787,316.7452992,686.8525987,27.92491737,316.7452992,686.8525987,27.48168776,317.8530556,686.8525987,27.54058265,317.8530556,686.8525987,28.59747161,317.8530556,686.8525987
10122,28.18099906,316.7452992,686.8525987,27.92403669,316.7452992,686.8525987,28.10712883,316.7452992,686.8525987,27.96514329,316.7452992,686.8525987,28.20452866,316.7452992,686.8525987,27.94024786,317.8530556,686.8525987,27.99982677,319.6761988,686.8525987,27.59315256,317.8530556,686.8525987,27.56324599,317.8530556,686.8525987,27.55577296,317.8530556,686.8525987,27.97189304,316.7452992,686.8525987,27.96964141,316.7452992,686.8525987,27.8955109,316.7452992,686.8525987,27.39982469,317.8530556,686.8525987,27.45871958,317.8530556,686.8525987,28.51560854,317.8530556,686.8525987
10123,27.80651384,316.7452992,686.8525987,27.54955146,316.7452992,686.8525987,27.7326436,316.7452992,686.8525987,27.59065806,316.7452992,686.8525987,27.83004344,316.7452992,686.8525987,27.51359243,317.8530556,686.8525987,27.57363903,319.6761988,686.8525987,27.16649713,317.8530556,686.8525987,27.13659056,317.8530556,686.8525987,27.12911753,317.8530556,686.8525987,27.59740781,316.7452992,686.8525987,27.59515618,316.7452992,686.8525987,27.52102567,316.7452992,686.8525987,26.97316926,317.8530556,686.8525987,27.03206415,317.8530556,686.8525987,28.08895311,317.8530556,686.8525987
10124,27.59918578,316.7452992,686.8525987,27.3422234,316.7452992,686.8525987,27.52531554,316.7452992,686.8525987,27.38333,316.7452992,686.8525987,27.62271538,316.7452992,686.8525987,27.10003408,317.8530556,686.8525987,27.1605705,319.6761988,686.8525987,26.75293878,317.8530556,686.8525987,26.72303221,317.8530556,686.8525987,26.71555918,317.8530556,686.8525987,27.39007975,316.7452992,686.8525987,27.38782812,316.7452992,686.8525987,27.31369761,316.7452992,686.8525987,26.55961091,317.8530556,686.8525987,26.6185058,317.8530556,686.8525987,27.67539476,317.8530556,686.8525987
10201,27.05278278,316.7452992,686.8525987,26.7958204,316.7452992,686.8525987,26.97891255,316.7452992,686.8525987,26.836927,316.7452992,686.8525987,27.07631238,316.7452992,686.8525987,26.11396309,317.8530556,686.8525987,26.17559671,319.6761988,686.8525987,25.76686779,317.8530556,686.8525987,25.73696122,317.8530556,686.8525987,25.72948818,317.8530556,686.8525987,26.84367675,316.7452992,686.8525987,26.84142512,316.7452992,686.8525987,26.76729461,316.7452992,686.8525987,25.57353992,317.8530556,686.8525987,25.63243481,317.8530556,686.8525987,26.68932377,317.8530556,686.8525987
10202,26.87486803,316.7452992,686.8525987,26.61790565,316.7452992,686.8525987,26.8009978,316.7452992,686.8525987,26.65901226,316.7452992,686.8525987,26.89839763,316.7452992,686.8525987,26.06137344,317.8530556,686.8525987,26.12305899,319.6761988,686.8525987,25.71427814,317.8530556,686.8525987,25.68437157,317.8530556,686.8525987,25.67689854,317.8530556,686.8525987,26.665762,316.7452992,686.8525987,26.66351037,316.7452992,686.8525987,26.58937986,316.7452992,686.8525987,25.52095027,317.8530556,686.8525987,25.57984516,317.8530556,686.8525987,26.63673412,317.8530556,686.8525987
10203,27.0583225,316.7452992,686.8525987,26.80136012,316.7452992,686.8525987,26.98445226,316.7452992,686.8525987,26.84246672,316.7452992,686.8525987,27.0818521,316.7452992,686.8525987,26.11978694,317.8530556,686.8525987,26.18141295,319.6761988,686.8525987,25.77269164,317.8530556,686.8525987,25.74278507,317.8530556,686.8525987,25.73531203,317.8530556,686.8525987,26.84921647,316.7452992,686.8525987,26.84696484,316.7452992,686.8525987,26.77283433,316.7452992,686.8525987,25.57936377,317.8530556,686.8525987,25.63825866,317.8530556,686.8525987,26.69514761,317.8530556,686.8525987
